# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.get.library.by.name.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1782255753865000000,1782255754276000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleBridge.update.option.ms,1782255753865000000,1782255754276000000,0
workspaceModel.load.cache.from.file.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1782255753865000000,1782255754276000000,0
jps.library.entities.serializer.save.entities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1782255753865000000,1782255754276000000,0
jps.project.serializers.save.ms,1782255753865000000,1782255754276000000,0
jps.module.iml.entities.serializer.load.entities.ms,1782255753865000000,1782255754276000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1782255753865000000,1782255754276000000,0
workspaceModel.global.apply.state.to.project.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.entities.ms,1782255753865000000,1782255754276000000,0
jps.global.initialize.library.bridges.ms,1782255753865000000,1782255754276000000,0
jps.artifact.entities.serializer.save.entities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1782255753865000000,1782255754276000000,0
workspaceModel.global.updates.count,1782255753865000000,1782255754276000000,0
workspaceModel.global.updates.ms,1782255753865000000,1782255754276000000,0
jps.module.iml.entities.serializer.save.entities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1782255753865000000,1782255754276000000,0
jps.facet.change.listener.init.bridge.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1782255753865000000,1782255754276000000,0
jps.global.handle.changed.events.ms,1782255753865000000,1782255754276000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1782255753865000000,1782255754276000000,0
jps.load.initial.state.ms,1782255753865000000,1782255754276000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1782255753865000000,1782255754276000000,0
jps.global.get.library.ms,1782255753865000000,1782255754276000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1782255753865000000,1782255754276000000,0
DirectByteBufferAllocator.hits,1782255753865000000,1782255754276000000,0
DirectByteBufferAllocator.reclaimed,1782255753865000000,1782255754276000000,2
FilePageCache.uncachedFileAccess,1782255753865000000,1782255754276000000,0
StorageLockContext.competingThreads.max,1782255753865000000,1782255754276000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1782255753865000000,1782255754276000000,0
FilePageCache.totalPageLoadsUs,1782255753865000000,1782255754276000000,0
FilePageCache.pageLoads,1782255753865000000,1782255754276000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1782255753865000000,1782255754276000000,0
FilePageCache.maxCacheSizeInBytes,1782255753865000000,1782255754276000000,629153792
FilePageCache.disposedBuffers,1782255753865000000,1782255754276000000,307
StorageLockContext.competingThreads.90P,1782255753865000000,1782255754276000000,0
FilePageCache.totalPageDisposalsUs,1782255753865000000,1782255754276000000,0
DirectByteBufferAllocator.misses,1782255753865000000,1782255754276000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1782255753865000000,1782255754276000000,41959424
FilePageCache.capacityInBytes,1782255753865000000,1782255754276000000,629145600
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1782255753865000000,1782255754276000000,41959424
FilePageCache.maxRegisteredFiles,1782255753865000000,1782255754276000000,1649
StorageLockContext.competingThreads.avg,1782255753865000000,1782255754276000000,0.0
DirectByteBufferAllocator.disposed,1782255753865000000,1782255754276000000,305
FilePageCache.pageHits,1782255753865000000,1782255754276000000,0
FilePageCache.pageFastCacheHits,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValue.total.get.count,1782255753865000000,1782255754276000000,0
workspaceModel.full.replace.project.model.ms,1782255753865000000,1782255754276000000,0
workspaceModel.loading.from.cache.ms,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValueWithParameters.clear.count,1782255753865000000,1782255754276000000,0
workspaceModel.on.changed.ms,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1782255753865000000,1782255754276000000,0
workspaceModel.updates.count,1782255753865000000,1782255754276000000,0
workspaceModel.to.snapshot.ms,1782255753865000000,1782255754276000000,0
workspaceModel.init.bridges.ms,1782255753865000000,1782255754276000000,0
workspaceModel.check.recursive.update.ms,1782255753865000000,1782255754276000000,0
workspaceModel.loading.total.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1782255753865000000,1782255754276000000,0
workspaceModel.pre.handlers.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1782255753865000000,1782255754276000000,0
workspaceModel.replace.project.model.ms,1782255753865000000,1782255754276000000,0
workspaceModel.updates.precise.ms,1782255753865000000,1782255754276000000,0
workspaceModel.update.unloaded.entities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1782255753865000000,1782255754276000000,0
workspaceModel.collect.changes.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.instances.count,1782255753865000000,1782255754276000000,0
workspaceModel.initializing.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValue.calculated.count,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValue.clear.count,1782255753865000000,1782255754276000000,0
workspaceModel.cachedValue.from.cache.count,1782255753865000000,1782255754276000000,0
workspaceModel.updates.ms,1782255753865000000,1782255754276000000,0
workspaceModel.on.before.changed.ms,1782255753865000000,1782255754276000000,0
workspaceModel.workspaceFileIndexData.init.ms,1782255753865000000,1782255754276000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1782255753865000000,1782255754276000000,0
